Iter,LossPinn,Data Loss
0,0.7382055521011353,0.6138095855712891
5000,0.0013162624090909958,0.1863473355770111
10000,0.0015596604207530618,0.17869283258914948
15000,0.001092942664399743,0.1993681937456131
20000,0.0009537042933516204,0.18546125292778015
25000,0.0009653641609475017,0.19392794370651245
30000,0.0008770955028012395,0.17240989208221436
35000,0.0009959540329873562,0.17052523791790009
40000,0.0007943798555061221,0.17231079936027527
45000,0.0007457792526111007,0.16335132718086243
50000,0.0007975616026669741,0.19873714447021484
55000,0.0008929942850954831,0.17554554343223572
60000,0.0007067408878356218,0.19394829869270325
65000,0.0006739597301930189,0.15317392349243164
70000,0.0006245149997994304,0.18281757831573486
75000,0.0007536047487519681,0.1686304360628128
80000,0.0006500175804831088,0.17946279048919678
85000,0.000737219990696758,0.15974432229995728
90000,0.000656849704682827,0.17808492481708527
95000,0.000818368629552424,0.18185371160507202
100000,0.0006562144844792783,0.1649688482284546
105000,0.0006584954098798335,0.19231337308883667
110000,0.0006875436520203948,0.1550079733133316
115000,0.0007406923687085509,0.1812862902879715
120000,0.0005967223551124334,0.1854139268398285
125000,0.0005980742280371487,0.16840308904647827
130000,0.0006342357955873013,0.15498891472816467
135000,0.0006209110142663121,0.16601581871509552
140000,0.0006171531276777387,0.18188101053237915
145000,0.0006793065695092082,0.17436817288398743
150000,0.0005780248902738094,0.1939176321029663
155000,0.0005551590584218502,0.202618807554245
160000,0.0005680189933627844,0.19197356700897217
165000,0.0006305864080786705,0.17910653352737427
170000,0.0004696953110396862,0.19410815834999084
175000,0.0005162955494597554,0.16535356640815735
180000,0.0005274155410006642,0.1914452314376831
185000,0.0005367969861254096,0.16873595118522644
190000,0.0005170309450477362,0.17276817560195923
195000,0.0006306005525402725,0.17169003188610077
200000,0.0005226323264651,0.1871798038482666
205000,0.0005656644934788346,0.20032411813735962
210000,0.0005271958652883768,0.1905718743801117
215000,0.0006062885513529181,0.19602495431900024
220000,0.00044981850078329444,0.1653931736946106
225000,0.0006348693277686834,0.1905876100063324
230000,0.0005279812030494213,0.17107129096984863
235000,0.0005432447069324553,0.1758679747581482
240000,0.000609205337241292,0.1691761463880539
245000,0.0004766138154082,0.1840122789144516
250000,0.0005232341936789453,0.19713343679904938
255000,0.0005102105205878615,0.18204589188098907
260000,0.0005972376093268394,0.17671722173690796
265000,0.000558576313778758,0.1584007441997528
270000,0.0005645692581310868,0.18733926117420197
275000,0.0006671678274869919,0.18956249952316284
280000,0.000498889887239784,0.18809214234352112
285000,0.0006239133072085679,0.1773442029953003
290000,0.0004811043036170304,0.1799662709236145
295000,0.0005305339582264423,0.19005054235458374
300000,0.000547949515748769,0.17948290705680847
305000,0.0006634182063862681,0.1753281056880951
310000,0.0006001116707921028,0.1584005504846573
315000,0.0005499972612597048,0.1854761242866516
320000,0.0005208521615713835,0.1606043577194214
325000,0.0006651487201452255,0.17953026294708252
330000,0.0006447794148698449,0.18875902891159058
335000,0.00036703149089589715,0.1565154492855072
340000,0.000551421195268631,0.15583175420761108
345000,0.0006206047255545855,0.15584537386894226
350000,0.0006565672229044139,0.17813143134117126
355000,0.0004697997646871954,0.14902186393737793
360000,0.0004822970076929778,0.1766052544116974
365000,0.000526893709320575,0.19315320253372192
370000,0.00046302590635605156,0.19425402581691742
375000,0.00047917457413859665,0.16578462719917297
380000,0.00047023218940012157,0.17925553023815155
385000,0.0005483488785102963,0.17612676322460175
390000,0.0005161040462553501,0.1933988332748413
395000,0.0005745801609009504,0.16968348622322083
400000,0.0005673659616149962,0.17011266946792603
405000,0.00042099872371181846,0.17281408607959747
410000,0.0006448347121477127,0.17424234747886658
415000,0.0004885640810243785,0.1719418168067932
420000,0.0005325911333784461,0.19944888353347778
425000,0.0005153867532499135,0.17925631999969482
430000,0.0005956366658210754,0.17405781149864197
435000,0.0006341802072711289,0.18252789974212646
440000,0.0005911543848924339,0.1505611538887024
445000,0.0005097637767903507,0.18045014142990112
450000,0.0005148490890860558,0.1714799553155899
455000,0.000416355935158208,0.17551091313362122
460000,0.0006596936145797372,0.1506311297416687
465000,0.0007359696319326758,0.1709705889225006
470000,0.00046513587585650384,0.1643131524324417
475000,0.0005342648946680129,0.16212940216064453
480000,0.0004608472518157214,0.17699968814849854
485000,0.0006558680324815214,0.156307652592659
490000,0.0006474621477536857,0.17294292151927948
495000,0.0005372826708480716,0.157427579164505
500000,0.0005555723328143358,0.1641697883605957
505000,0.0006889152573421597,0.1688930094242096
510000,0.0005128920893184841,0.1591629832983017
515000,0.0005747341783717275,0.1798507273197174
520000,0.0005784803652204573,0.1482856273651123
525000,0.0005243751802481711,0.1686951220035553
530000,0.000667171785607934,0.18181398510932922
535000,0.0004962303210049868,0.16858121752738953
540000,0.0005123261362314224,0.16299587488174438
545000,0.000542587076779455,0.16937926411628723
550000,0.0006481384625658393,0.17466288805007935
555000,0.0004655452212318778,0.17093530297279358
560000,0.00043491250835359097,0.15859514474868774
565000,0.0007058137562125921,0.15241703391075134
570000,0.000583985005505383,0.155472069978714
575000,0.0005466608563438058,0.14817386865615845
580000,0.00045060893171466887,0.1575811505317688
585000,0.0005191853269934654,0.18845194578170776
590000,0.0006118281744420528,0.16702339053153992
595000,0.0006110209506005049,0.1644606590270996
600000,0.0004796218709088862,0.1729692965745926
605000,0.0004532929742708802,0.15535512566566467
610000,0.000511735153850168,0.15668456256389618
615000,0.0003643911622930318,0.18958839774131775
620000,0.0006007393822073936,0.17251548171043396
625000,0.0004260299610905349,0.1738828420639038
630000,0.0004763603792525828,0.17366409301757812
635000,0.0005466763395816088,0.17083391547203064
640000,0.0005971222999505699,0.14606839418411255
645000,0.0006748873274773359,0.1533069610595703
650000,0.0005649778759106994,0.17475567758083344
655000,0.0006476345006376505,0.13489419221878052
660000,0.00047020864440128207,0.15851324796676636
665000,0.00047399700270034373,0.1563357710838318
670000,0.0005018928786739707,0.15446485579013824
675000,0.0006251434679143131,0.1423574686050415
680000,0.00046439695870503783,0.15256181359291077
685000,0.0006002641166560352,0.14562082290649414
690000,0.0004687604960054159,0.1536780297756195
695000,0.0005941825802437961,0.15748608112335205
700000,0.0004981635138392448,0.16107177734375
705000,0.0005663722986355424,0.1666170060634613
710000,0.00045931345084682107,0.152238130569458
715000,0.0005885581485927105,0.1913222074508667
720000,0.00046524693607352674,0.163605734705925
725000,0.0003766260342672467,0.14738407731056213
730000,0.0007218087557703257,0.1380791962146759
735000,0.0004571311583276838,0.1733674556016922
740000,0.0005100594717077911,0.14485237002372742
745000,0.0006375900702551007,0.15865522623062134
750000,0.0005200348095968366,0.14045944809913635
755000,0.0004782669711858034,0.17365995049476624
760000,0.0005610934458673,0.1812591254711151
765000,0.0004713126108981669,0.14812275767326355
770000,0.00048276339657604694,0.1557479053735733
775000,0.0004326915950514376,0.16501407325267792
780000,0.0006482608150690794,0.15118882060050964
785000,0.0005581761943176389,0.18121187388896942
790000,0.0005077457753941417,0.14493167400360107
795000,0.000432442466262728,0.160408616065979
800000,0.0005070826155133545,0.1509099304676056
805000,0.0005181090091355145,0.15784847736358643
810000,0.0005180989392101765,0.15153884887695312
815000,0.000522092916071415,0.15940649807453156
820000,0.000635223463177681,0.13895578682422638
825000,0.00046608707634732127,0.16172946989536285
830000,0.000782185117714107,0.1537598967552185
835000,0.0005060738185420632,0.1254231035709381
840000,0.0005147982737980783,0.17835932970046997
845000,0.0005276263691484928,0.14871162176132202
850000,0.00053831422701478,0.14754840731620789
855000,0.0004621456319000572,0.16198042035102844
860000,0.000543394940905273,0.1479199230670929
865000,0.000636401935480535,0.17127326130867004
870000,0.0008675617864355445,0.1725330352783203
875000,0.0008884319104254246,0.14744992554187775
880000,0.0006098264129832387,0.159967303276062
885000,0.0005370565340854228,0.14783766865730286
890000,0.0005410262383520603,0.15547265112400055
895000,0.0006830182392150164,0.15739576518535614
900000,0.0007031934801489115,0.15663710236549377
905000,0.0005917001981288195,0.15260344743728638
910000,0.0006989316898398101,0.1486874222755432
915000,0.0006100766477175057,0.161331444978714
920000,0.0005373824969865382,0.15140071511268616
925000,0.0008062358247116208,0.17133799195289612
930000,0.0007892168359830976,0.15778061747550964
935000,0.0006624286761507392,0.14475341141223907
940000,0.0006586119998246431,0.15065518021583557
945000,0.0007587206782773137,0.138954758644104
950000,0.0006037087878212333,0.16363564133644104
955000,0.0007041825447231531,0.15956413745880127
960000,0.0006450631190091372,0.14990270137786865
965000,0.0007042085635475814,0.1400124877691269
970000,0.0005742408684454858,0.16375355422496796
975000,0.0006430533831007779,0.15820521116256714
980000,0.0006670900620520115,0.1551535427570343
985000,0.0006844789022579789,0.14917206764221191
990000,0.0006817179964855313,0.14295533299446106
995000,0.000603747321292758,0.14829587936401367
